1.575,-1.5491159072891991
1.575,-1.5389133315716614
1.575,-1.5287107558541237
1.575,-1.518508180136586
1.575,-1.5083056044190486
1.575,-1.498103028701511
1.575,-1.4879004529839732
1.575,-1.4776978772664355
1.575,-1.4674953015488978
1.575,-1.4572927258313604
1.575,-1.4470901501138227
1.575,-1.436887574396285
1.575,-1.4266849986787475
1.575,-1.4164824229612099
1.575,-1.4062798472436724
1.575,-1.396077271526135
1.575,-1.3858746958085968
1.575,-1.375672120091059
1.575,-1.3654695443735216
1.575,-1.355266968655984
1.575,-1.3450643929384463
1.575,-1.3348618172209081
1.575,-1.3246592415033707
1.575,-1.3144566657858328
1.575,-1.304254090068295
1.575,-1.294051514350757
1.575,-1.283848938633219
1.575,-1.2736463629156811
1.575,-1.2634437871981434
1.575,-1.2532412114806053
1.575,-1.2430386357630674
1.575,-1.2328360600455295
1.575,-1.2226334843279918
1.575,-1.212430908610454
1.575,-1.2022283328929162
1.575,-1.1920257571753783
1.575,-1.1818231814578406
1.575,-1.1716206057403025
1.575,-1.1614180300227646
1.575,-1.1512154543052266
1.575,-1.141012878587689
1.575,-1.1308103028701508
1.575,-1.1206077271526131
1.575,-1.1104051514350757
1.575,-1.1002025757175378
1.575,-1.09
1.575,-1.08
1.575,-1.07
1.575,-1.06
1.575,-1.05
1.575,-1.04
1.575,-1.03
1.575,-1.02
1.575,-1.01
1.575,-1.0
1.575,-0.99
1.575,-0.98
1.575,-0.97
1.575,-0.96
1.575,-0.95
1.575,-0.94
1.575,-0.93
1.575,-0.92
1.575,-0.91
1.575,-0.9
1.575,-0.89
1.575,-0.88
1.575,-0.87
1.575,-0.86
1.575,-0.85
1.575,-0.84
